@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1276,'2023/12/21 06:57:30:635',65,-0.240682,-0.0305,-0.082766,0.159491,-2.964755,0.371961,?
1277,'2023/12/21 06:57:30:668',65,-0.233025,-0.085862,-0.115957,0.163569,-2.949536,0.298862,?
1278,'2023/12/21 06:57:30:701',65,-0.216148,-0.129767,-0.109071,0.163672,-2.937953,0.242391,?
1279,'2023/12/21 06:57:30:734',65,-0.190752,-0.163473,-0.062747,0.16055,-2.926629,0.184628,?
1280,'2023/12/21 06:57:30:768',65,-0.165726,-0.190718,-0.046062,0.15915,-2.913971,0.135021,?
1281,'2023/12/21 06:57:30:801',65,-0.140083,-0.201196,-0.044516,0.159511,-2.901717,0.099374,?
1282,'2023/12/21 06:57:30:834',65,-0.09253,-0.198034,-0.017807,0.161013,-2.888531,0.06569,?
1283,'2023/12/21 06:57:30:868',65,-0.098678,-0.177999,-0.034112,0.162761,-2.876074,0.038857,?
1284,'2023/12/21 06:57:30:901',65,-0.087507,-0.152768,0.023504,0.16127,-2.86828,0.022751,?
1285,'2023/12/21 06:57:30:934',65,-0.084016,-0.129589,0.05725,0.158628,-2.86328,0.009653,?
1286,'2023/12/21 06:57:30:968',65,-0.073926,-0.118129,0.068586,0.156836,-2.86212,0.003472,?
1287,'2023/12/21 06:57:31:001',65,-0.060956,-0.097027,0.037891,0.156803,-2.861301,-0.000321,?
1288,'2023/12/21 06:57:31:035',65,-0.036343,-0.075073,0.01879,0.157758,-2.863218,0.000697,?
1289,'2023/12/21 06:57:31:068',65,0.019202,-0.045875,0.02029,0.159559,-2.866988,0.003517,?
1290,'2023/12/21 06:57:31:101',65,0.029989,-0.043269,-0.057027,0.163018,-2.869689,0.004508,?
1291,'2023/12/21 06:57:31:134',65,-0.004399,-0.05645,-0.046328,0.164165,-2.870417,0.005248,?
1292,'2023/12/21 06:57:31:168',65,-0.011188,-0.055875,-0.016402,0.164424,-2.871945,0.006534,?
1293,'2023/12/21 06:57:31:201',65,-0.057676,-0.057013,-0.006395,0.165961,-2.873296,0.009015,?
1294,'2023/12/21 06:57:31:234',65,-0.03076,-0.030512,-0.013829,0.169131,-2.872395,0.013183,?
1295,'2023/12/21 06:57:31:267',65,-0.022667,-0.021917,-0.015452,0.171442,-2.8713,0.017243,?
1296,'2023/12/21 06:57:31:301',65,0.001839,-0.001418,-0.005586,0.174872,-2.870473,0.022064,?
1297,'2023/12/21 06:57:31:334',65,0.010574,0.012447,-0.054391,0.178648,-2.866817,0.026008,?
1298,'2023/12/21 06:57:31:368',65,0.02517,0.03104,-0.057158,0.178099,-2.863645,0.029027,?
1299,'2023/12/21 06:57:31:404',65,-0.013422,0.027076,0.010223,0.171826,-2.864849,0.031971,?
1300,'2023/12/21 06:57:31:434',65,-0.030269,0.021933,0.030248,0.164319,-2.868008,0.034197,?
1301,'2023/12/21 06:57:31:467',65,-0.045005,0.015778,0.050738,0.158593,-2.86979,0.035829,?
1302,'2023/12/21 06:57:31:502',65,-0.006153,0.021744,0.073089,0.154854,-2.869871,0.037329,?
1303,'2023/12/21 06:57:31:534',65,0.002335,0.00331,0.053902,0.153154,-2.871078,0.037361,?
1304,'2023/12/21 06:57:31:568',65,0.013806,-0.021582,0.035493,0.152656,-2.871696,0.037034,?
1305,'2023/12/21 06:57:31:601',65,0.017858,-0.071073,0.012965,0.151521,-2.874344,0.036978,?
1306,'2023/12/21 06:57:31:634',65,0.00535,-0.14089,-0.007414,0.14923,-2.877154,0.038731,?
1307,'2023/12/21 06:57:31:668',65,-0.053309,-0.225924,-0.021233,0.144158,-2.881719,0.044653,?
1308,'2023/12/21 06:57:31:701',65,-0.191208,-0.306086,0.021389,0.13295,-2.895036,0.060979,?
1309,'2023/12/21 06:57:31:734',65,-0.273729,-0.334853,0.054524,0.121163,-2.918113,0.091282,?
1310,'2023/12/21 06:57:31:768',65,-0.328141,-0.330465,0.016179,0.115792,-2.940681,0.128577,?
1311,'2023/12/21 06:57:31:803',65,-0.336693,-0.249361,-0.055298,0.116042,-2.962318,0.184979,?
1312,'2023/12/21 06:57:31:834',65,-0.311246,-0.168159,-0.107502,0.120939,-2.978052,0.25201,?
1313,'2023/12/21 06:57:31:867',65,-0.292985,-0.102258,-0.150496,0.125549,-2.989936,0.316807,?
1314,'2023/12/21 06:57:31:901',65,-0.278833,0.011644,-0.13216,0.127637,-3.001519,0.399544,?
1315,'2023/12/21 06:57:31:934',65,-0.206103,0.084885,-0.071515,0.127513,-3.009869,0.475436,?
1316,'2023/12/21 06:57:31:968',65,-0.144144,0.131756,-0.061366,0.129155,-3.015558,0.563184,?
1317,'2023/12/21 06:57:32:001',65,-0.133316,0.189206,-0.089428,0.131894,-3.017317,0.647727,?
1318,'2023/12/21 06:57:32:034',65,-0.049293,0.21326,-0.03573,0.130546,-3.01761,0.719023,?
1319,'2023/12/21 06:57:32:068',65,-0.039487,0.211207,-0.014571,0.128399,-3.018147,0.793873,?
1320,'2023/12/21 06:57:32:101',65,-0.094206,0.244255,-0.041574,0.12492,-3.017536,0.862901,?
1321,'2023/12/21 06:57:32:135',65,-0.028098,0.227243,0.012196,0.119464,-3.015429,0.920522,?
1322,'2023/12/21 06:57:32:168',65,-0.016799,0.230817,0.005859,0.115212,-3.011102,0.980865,?
1323,'2023/12/21 06:57:32:201',65,0.006805,0.231267,0.005992,0.110674,-3.006013,1.03562,?
1324,'2023/12/21 06:57:32:234',65,0.069354,0.227442,0.010476,0.107808,-2.99945,1.077856,?
1325,'2023/12/21 06:57:32:268',65,0.109838,0.213966,0.002899,0.10486,-2.990249,1.118914,?
1326,'2023/12/21 06:57:32:301',65,0.09996,0.170436,0.055808,0.099878,-2.983441,1.15007,?
1327,'2023/12/21 06:57:32:334',65,0.050003,0.146845,0.062708,0.097868,-2.977042,1.169115,?
1328,'2023/12/21 06:57:32:368',65,0.050389,0.141306,0.046344,0.098496,-2.967881,1.186098,?
1329,'2023/12/21 06:57:32:401',65,0.045196,0.106954,0.042297,0.099151,-2.960101,1.198346,?
1330,'2023/12/21 06:57:32:434',65,0.027182,0.094251,0.027948,0.099573,-2.95483,1.205809,?
1331,'2023/12/21 06:57:32:468',65,0.036615,0.080224,0.034695,0.099262,-2.948242,1.212328,?
1332,'2023/12/21 06:57:32:501',65,0.044603,0.057481,0.040113,0.098242,-2.943159,1.216563,?
1333,'2023/12/21 06:57:32:534',65,0.034089,0.049554,0.051571,0.096471,-2.940613,1.218253,?
1334,'2023/12/21 06:57:32:568',65,0.034529,0.041481,0.056531,0.094754,-2.93896,1.21803,?
1335,'2023/12/21 06:57:32:601',65,0.011278,0.023854,0.035546,0.095087,-2.937619,1.215289,?
1336,'2023/12/21 06:57:32:634',65,-0.004106,0.021282,0.023244,0.095923,-2.937716,1.2121,?
1337,'2023/12/21 06:57:32:668',65,-0.006872,0.008584,0.017522,0.097836,-2.937635,1.207998,?
1338,'2023/12/21 06:57:32:701',65,-0.006266,0.009951,-0.004316,0.100053,-2.93667,1.20436,?
1339,'2023/12/21 06:57:32:735',65,-0.015792,0.004874,-0.008643,0.101177,-2.935977,1.200503,?
1340,'2023/12/21 06:57:32:767',65,-0.017795,0.007963,0.003722,0.100922,-2.936127,1.197384,?
1341,'2023/12/21 06:57:32:801',65,-0.011256,0.016959,0.022743,0.100595,-2.936376,1.195147,?
1342,'2023/12/21 06:57:32:833',65,0.006534,0.046117,0.013897,0.101176,-2.936789,1.192076,?
1343,'2023/12/21 06:57:32:868',65,0.023411,0.072528,0.035367,0.100728,-2.938082,1.187626,?
1344,'2023/12/21 06:57:32:902',65,0.05616,0.102082,0.071464,0.100696,-2.941225,1.181161,?
1345,'2023/12/21 06:57:32:934',65,0.058907,0.13912,0.066498,0.103953,-2.944318,1.168315,?
1346,'2023/12/21 06:57:32:968',65,0.061846,0.197373,0.067262,0.107262,-2.94862,1.150012,?
1347,'2023/12/21 06:57:33:003',65,0.101012,0.240167,0.106576,0.109834,-2.954837,1.12897,?
1348,'2023/12/21 06:57:33:035',65,0.102857,0.311534,0.108506,0.116485,-2.960539,1.091638,?
1349,'2023/12/21 06:57:33:067',65,0.078479,0.327713,0.128817,0.123575,-2.967469,1.040473,?
1350,'2023/12/21 06:57:33:101',65,0.032606,0.359039,0.105227,0.133576,-2.972591,0.986491,?
1351,'2023/12/21 06:57:33:134',65,0.054521,0.400801,0.093318,0.150931,-2.972632,0.911588,?
1352,'2023/12/21 06:57:33:168',65,-0.027652,0.363781,0.023901,0.17496,-2.967825,0.818957,?
1353,'2023/12/21 06:57:33:201',65,-0.125537,0.303191,-0.072187,0.196964,-2.960837,0.730897,?
1354,'2023/12/21 06:57:33:234',65,-0.188399,0.211659,-0.129508,0.216677,-2.952142,0.624621,?
1355,'2023/12/21 06:57:33:267',65,-0.243861,0.125075,-0.154391,0.228953,-2.9441,0.516317,?
1356,'2023/12/21 06:57:33:301',65,-0.296166,0.031507,-0.187205,0.235145,-2.936182,0.426005,?
1357,'2023/12/21 06:57:33:334',65,-0.335073,-0.078898,-0.217576,0.237696,-2.925872,0.329006,?
1358,'2023/12/21 06:57:33:367',65,-0.330798,-0.15426,-0.205434,0.234119,-2.913659,0.245642,?
1359,'2023/12/21 06:57:33:401',65,-0.290576,-0.203416,-0.152632,0.227857,-2.903424,0.186409,?
1360,'2023/12/21 06:57:33:434',65,-0.277131,-0.2286,-0.123553,0.219806,-2.892751,0.127107,?
1361,'2023/12/21 06:57:33:467',65,-0.247055,-0.236879,-0.081148,0.210706,-2.883391,0.081056,?
1362,'2023/12/21 06:57:33:501',65,-0.223197,-0.235591,-0.023121,0.204288,-2.875769,0.050522,?
1363,'2023/12/21 06:57:33:534',65,-0.180974,-0.198163,0.002779,0.20019,-2.868437,0.024973,?
1364,'2023/12/21 06:57:33:568',65,-0.102285,-0.165333,0.041077,0.200012,-2.860516,0.009802,?
1365,'2023/12/21 06:57:33:601',65,-0.016548,-0.11944,0.044295,0.203494,-2.853364,0.001313,?
1366,'2023/12/21 06:57:33:635',65,0.057474,-0.085434,0.048272,0.2084,-2.846658,-0.008074,?
1367,'2023/12/21 06:57:33:667',65,0.047394,-0.073259,0.019067,0.213578,-2.841808,-0.018523,?
1368,'2023/12/21 06:57:33:701',65,0.021882,-0.087246,-0.012871,0.216723,-2.839598,-0.026221,?
1369,'2023/12/21 06:57:33:734',65,0.000592,-0.094021,-0.02469,0.216957,-2.838588,-0.031944,?
1370,'2023/12/21 06:57:33:768',65,-0.034639,-0.098466,0.004271,0.214594,-2.841234,-0.033976,?
1371,'2023/12/21 06:57:39:201',66,-0.003625,-0.00497,0.010433,0.219427,-2.844707,0.05027,1
1372,'2023/12/21 06:57:39:235',66,-0.002541,-0.005632,0.002832,0.220282,-2.845498,0.049136,1
1373,'2023/12/21 06:57:39:268',66,0.003188,-0.01142,0.000514,0.221105,-2.846317,0.048198,1
1374,'2023/12/21 06:57:39:301',66,0.001055,-0.010887,-0.019571,0.222277,-2.846445,0.047265,1
1375,'2023/12/21 06:57:39:334',66,-0.004006,-0.009544,-0.004017,0.221855,-2.847353,0.04674,1
1376,'2023/12/21 06:57:39:368',66,-0.012209,-0.009069,0.003043,0.221497,-2.848563,0.046676,1
1377,'2023/12/21 06:57:39:401',66,0.000478,-0.006362,-0.006821,0.222333,-2.847534,0.047068,1
1378,'2023/12/21 06:57:39:434',66,-0.000515,-0.009488,0.011888,0.221663,-2.848056,0.04785,1
1379,'2023/12/21 06:57:39:468',66,-0.000989,-0.015427,0.010907,0.221455,-2.849378,0.048796,1
1380,'2023/12/21 06:57:39:501',66,0.005581,-0.022189,0.004175,0.221704,-2.849956,0.05022,1
1381,'2023/12/21 06:57:39:534',66,-0.014195,-0.071678,0.000193,0.220542,-2.851536,0.05242,1
1382,'2023/12/21 06:57:39:567',66,-0.044023,-0.120331,0.004534,0.21847,-2.854622,0.056932,1
1383,'2023/12/21 06:57:39:600',66,-0.065345,-0.150655,0.012765,0.214075,-2.862182,0.067878,1
1384,'2023/12/21 06:57:39:634',66,-0.128635,-0.217894,0.025168,0.20904,-2.873522,0.086496,1
1385,'2023/12/21 06:57:39:667',66,-0.149668,-0.210882,0.034564,0.205275,-2.885573,0.110682,1
1386,'2023/12/21 06:57:39:701',66,-0.13097,-0.196376,0.009884,0.203026,-2.903507,0.14732,1
1387,'2023/12/21 06:57:39:734',66,-0.143457,-0.166703,-0.053595,0.202179,-2.921643,0.190759,1
1388,'2023/12/21 06:57:39:767',66,-0.145089,-0.130513,-0.014055,0.199793,-2.938646,0.233555,1
1389,'2023/12/21 06:57:39:801',66,-0.136714,-0.112192,-0.032955,0.200161,-2.957878,0.28695,1
1390,'2023/12/21 06:57:39:833',66,-0.164836,-0.063313,-0.068431,0.20188,-2.973742,0.345634,1
1391,'2023/12/21 06:57:39:867',66,-0.163771,-0.025123,-0.04636,0.199759,-2.990218,0.400583,1
1392,'2023/12/21 06:57:39:901',66,-0.139415,-0.008521,-0.056884,0.198266,-3.010273,0.468149,1
1393,'2023/12/21 06:57:39:934',66,-0.127848,-0.002766,-0.093192,0.1997,-3.019761,0.527682,1
1394,'2023/12/21 06:57:39:968',66,-0.129535,0.034563,-0.073289,0.198352,-3.031648,0.598032,1
1395,'2023/12/21 06:57:40:001',66,-0.178755,0.043186,-0.13125,0.197513,-3.042505,0.669782,1
1396,'2023/12/21 06:57:40:035',66,-0.147104,0.095309,-0.167061,0.196034,-3.043781,0.732901,1
1397,'2023/12/21 06:57:40:068',66,-0.163163,0.124122,-0.119977,0.186931,-3.04641,0.806271,1
1398,'2023/12/21 06:57:40:101',66,-0.152195,0.120145,-0.09728,0.176387,-3.047268,0.880496,1
1399,'2023/12/21 06:57:40:134',66,-0.107541,0.159916,-0.10706,0.169129,-3.040226,0.943073,1
1400,'2023/12/21 06:57:40:168',66,-0.074689,0.190366,-0.045191,0.156705,-3.031719,1.012742,1
1401,'2023/12/21 06:57:40:201',66,-0.027978,0.194279,-0.008589,0.14307,-3.022491,1.077906,1
1402,'2023/12/21 06:57:40:234',66,0.029658,0.203013,0.040528,0.132693,-3.01079,1.128014,1
1403,'2023/12/21 06:57:40:268',66,0.049677,0.200317,0.1011,0.122791,-2.998015,1.178309,1
1404,'2023/12/21 06:57:40:301',66,0.060953,0.195672,0.094103,0.117513,-2.986904,1.219144,1
1405,'2023/12/21 06:57:40:334',66,0.0738,0.188021,0.082057,0.116507,-2.975719,1.247199,1
1406,'2023/12/21 06:57:40:367',66,0.088454,0.194071,0.075652,0.118066,-2.9608,1.271768,1
1407,'2023/12/21 06:57:40:401',66,0.117543,0.191519,0.099914,0.118016,-2.949412,1.289789,1
1408,'2023/12/21 06:57:40:434',66,0.146322,0.175165,0.142019,0.117943,-2.941376,1.297777,1
1409,'2023/12/21 06:57:40:468',66,0.106316,0.14177,0.144137,0.11901,-2.935762,1.297281,1
1410,'2023/12/21 06:57:40:501',66,0.07546,0.126179,0.136854,0.121165,-2.93425,1.290126,1
1411,'2023/12/21 06:57:40:534',66,0.063222,0.127779,0.130684,0.124992,-2.934214,1.279811,1
1412,'2023/12/21 06:57:40:568',66,0.053541,0.143279,0.112545,0.131235,-2.937824,1.261843,1
1413,'2023/12/21 06:57:40:601',66,0.032078,0.174919,0.077909,0.138897,-2.941912,1.239418,1
1414,'2023/12/21 06:57:40:634',66,0.114061,0.230107,0.105891,0.145553,-2.944789,1.216541,1
1415,'2023/12/21 06:57:40:667',66,0.091635,0.25659,0.071259,0.15442,-2.949648,1.179168,1
1416,'2023/12/21 06:57:40:701',66,0.047014,0.272096,0.04328,0.163803,-2.954352,1.132071,1
1417,'2023/12/21 06:57:40:734',66,0.011138,0.267491,0.033533,0.170879,-2.957595,1.084956,1
1418,'2023/12/21 06:57:40:768',66,-0.02634,0.246163,0.008798,0.17801,-2.96143,1.024507,1
1419,'2023/12/21 06:57:40:801',66,-0.036602,0.236607,-0.00357,0.183358,-2.963564,0.958692,1
1420,'2023/12/21 06:57:40:834',66,-0.076631,0.205942,0.014245,0.186979,-2.965372,0.8976,1
1421,'2023/12/21 06:57:40:867',66,-0.113331,0.184754,-0.044171,0.191864,-2.965965,0.821976,1
1422,'2023/12/21 06:57:40:902',66,-0.142124,0.155606,-0.065928,0.194582,-2.965744,0.754692,1
1423,'2023/12/21 06:57:40:934',66,-0.174468,0.129597,-0.0768,0.195102,-2.964773,0.674953,1
1424,'2023/12/21 06:57:40:967',66,-0.197327,0.073885,-0.057676,0.194089,-2.96293,0.596211,1
1425,'2023/12/21 06:57:41:001',66,-0.198938,0.03354,-0.06921,0.195115,-2.959519,0.53035,1
1426,'2023/12/21 06:57:41:034',66,-0.194515,0.01115,-0.091155,0.197676,-2.95189,0.456132,1
1427,'2023/12/21 06:57:41:067',66,-0.186161,-0.040233,-0.067751,0.19809,-2.943523,0.385664,1
1428,'2023/12/21 06:57:41:101',66,-0.19077,-0.089246,-0.056477,0.19868,-2.937496,0.328679,1
1429,'2023/12/21 06:57:41:134',66,-0.1644,-0.101821,-0.091827,0.201652,-2.926317,0.267855,1
1430,'2023/12/21 06:57:41:167',66,-0.124412,-0.124461,-0.079882,0.202185,-2.914117,0.213375,1
1431,'2023/12/21 06:57:41:201',66,-0.11967,-0.151945,-0.078629,0.201232,-2.904356,0.17082,1
1432,'2023/12/21 06:57:41:234',66,-0.116385,-0.172205,-0.057241,0.200675,-2.891656,0.127276,1
1433,'2023/12/21 06:57:41:267',66,-0.095928,-0.169142,-0.053435,0.199363,-2.879064,0.091469,1
1434,'2023/12/21 06:57:41:301',66,-0.092884,-0.187525,-0.002694,0.196473,-2.870955,0.066952,1
1435,'2023/12/21 06:57:41:334',66,-0.079392,-0.168447,0.010837,0.193942,-2.863109,0.044605,1
1436,'2023/12/21 06:57:41:367',66,-0.085027,-0.152335,0.042943,0.191282,-2.858555,0.028346,1
1437,'2023/12/21 06:57:41:401',66,-0.065275,-0.141065,0.057707,0.191369,-2.855369,0.018897,1
1438,'2023/12/21 06:57:41:435',66,-0.017501,-0.11512,0.038199,0.19534,-2.851182,0.01092,1
1439,'2023/12/21 06:57:41:467',66,-0.047142,-0.099381,-0.02623,0.198583,-2.849193,0.005009,1
1440,'2023/12/21 06:57:41:500',66,-0.028649,-0.089536,0.001708,0.199489,-2.84883,0.003382,1
1441,'2023/12/21 06:57:41:534',66,-0.035836,-0.086589,0.001729,0.201469,-2.848205,0.003475,1
1442,'2023/12/21 06:57:41:567',66,-0.048004,-0.069133,-0.003162,0.204102,-2.849758,0.006309,1
1443,'2023/12/21 06:57:41:601',66,-0.036304,-0.054533,-0.020482,0.206826,-2.849705,0.010419,1
1444,'2023/12/21 06:57:41:634',66,-0.017416,-0.041366,0.00056,0.208914,-2.850845,0.017008,1
1445,'2023/12/21 06:57:41:667',66,-0.02008,-0.025372,-0.027286,0.211289,-2.851664,0.024312,1
1446,'2023/12/21 06:57:41:701',66,-0.019818,-0.013859,-0.035238,0.212624,-2.848772,0.031446,1
1447,'2023/12/21 06:57:41:734',66,-0.018539,-0.024044,0.003159,0.212678,-2.845134,0.04103,1
1448,'2023/12/21 06:57:41:767',66,-0.011784,-0.053289,0.02042,0.21281,-2.843563,0.049823,1
1449,'2023/12/21 06:57:41:801',66,-0.021003,-0.123784,0.012846,0.211624,-2.844934,0.061768,1
1450,'2023/12/21 06:57:41:834',66,-0.083451,-0.215548,-0.019805,0.208365,-2.851362,0.0783,1
1451,'2023/12/21 06:57:41:866',66,-0.169453,-0.277305,-0.015113,0.203389,-2.862212,0.100077,1
1452,'2023/12/21 06:57:41:901',66,-0.251269,-0.286355,-0.008804,0.198497,-2.878538,0.136689,1
1453,'2023/12/21 06:57:41:934',66,-0.296627,-0.266981,-0.042125,0.196438,-2.897526,0.18603,1
1454,'2023/12/21 06:57:41:968',66,-0.277739,-0.197087,-0.078942,0.196432,-2.914648,0.23907,1
1455,'2023/12/21 06:57:42:001',66,-0.206435,-0.068525,-0.093015,0.198773,-2.930599,0.309913,1
1456,'2023/12/21 06:57:42:068',66,-0.170381,0.062096,-0.080904,0.20102,-2.951877,0.450545,1
1457,'2023/12/21 06:57:42:101',66,-0.155827,0.103114,-0.073456,0.19984,-2.962378,0.526777,1
1458,'2023/12/21 06:57:42:134',66,-0.136688,0.133628,-0.083546,0.202249,-2.964516,0.602416,1
1459,'2023/12/21 06:57:42:167',66,-0.098284,0.176852,-0.100399,0.201264,-2.965377,0.666191,1
1460,'2023/12/21 06:57:42:201',66,-0.133455,0.155154,-0.038183,0.195412,-2.967987,0.736878,1
1461,'2023/12/21 06:57:42:234',66,-0.094138,0.199165,-0.060929,0.192587,-2.962452,0.806625,1
1462,'2023/12/21 06:57:42:267',66,-0.013465,0.221492,-0.012195,0.188192,-2.95515,0.86502,1
1463,'2023/12/21 06:57:42:301',66,-0.017043,0.191926,0.034191,0.18309,-2.950472,0.925067,1
1464,'2023/12/21 06:57:42:334',66,-0.031277,0.196146,0.012818,0.181889,-2.941972,0.979482,1
1465,'2023/12/21 06:57:42:367',66,0.054584,0.202547,0.015301,0.180345,-2.932827,1.022835,1
1466,'2023/12/21 06:57:42:401',66,0.012766,0.167523,0.037658,0.176944,-2.925625,1.06513,1
1467,'2023/12/21 06:57:42:433',66,-0.004671,0.155535,0.038725,0.174222,-2.920028,1.097446,1
1468,'2023/12/21 06:57:42:466',66,0.020392,0.148712,0.048229,0.174127,-2.909832,1.131265,1
1469,'2023/12/21 06:57:42:500',66,0.060741,0.16479,0.033142,0.173796,-2.899992,1.160597,1
1470,'2023/12/21 06:57:42:533',66,0.099398,0.160655,0.094142,0.171241,-2.893375,1.181285,1
1471,'2023/12/21 06:57:42:567',66,0.08606,0.133892,0.118617,0.170855,-2.88524,1.197031,1
1472,'2023/12/21 06:57:42:600',66,0.081518,0.12895,0.098622,0.173675,-2.879319,1.206131,1
1473,'2023/12/21 06:57:42:633',66,0.08064,0.121345,0.083519,0.176505,-2.874873,1.209364,1
1474,'2023/12/21 06:57:42:668',66,0.085383,0.110998,0.093074,0.178549,-2.872975,1.20812,1
1475,'2023/12/21 06:57:42:700',66,0.045935,0.101604,0.0746,0.179641,-2.876269,1.2014,1
1476,'2023/12/21 06:57:42:733',66,0.021785,0.088219,0.068017,0.181515,-2.879466,1.192654,1
1477,'2023/12/21 06:57:42:766',66,0.016266,0.089506,0.038938,0.186673,-2.881116,1.179785,1
1478,'2023/12/21 06:57:42:800',66,0.04043,0.107118,0.037794,0.190389,-2.884583,1.16493,1
1479,'2023/12/21 06:57:42:833',66,0.032624,0.119765,0.058336,0.190324,-2.890455,1.149807,1
1480,'2023/12/21 06:57:42:867',66,0.061101,0.168164,0.133732,0.190089,-2.898074,1.128838,1
1481,'2023/12/21 06:57:42:900',66,0.110464,0.25141,0.168973,0.190922,-2.907902,1.100353,1
1482,'2023/12/21 06:57:42:934',66,0.081408,0.268906,0.188784,0.192533,-2.919194,1.066112,1
1483,'2023/12/21 06:57:42:967',66,0.038619,0.280242,0.124441,0.200887,-2.932595,1.015394,1
1484,'2023/12/21 06:57:43:000',66,0.001218,0.274016,0.00282,0.213313,-2.942167,0.954968,1
1485,'2023/12/21 06:57:43:033',66,-0.056098,0.258562,-0.049059,0.220863,-2.949599,0.897531,1
1486,'2023/12/21 06:57:43:067',66,-0.09091,0.22836,-0.02497,0.224301,-2.961367,0.826577,1
1487,'2023/12/21 06:57:43:100',66,-0.146517,0.202277,-0.077743,0.228537,-2.969214,0.750101,1
1488,'2023/12/21 06:57:43:133',66,-0.16776,0.155129,-0.100825,0.231784,-2.970452,0.682482,1
1489,'2023/12/21 06:57:43:167',66,-0.147474,0.121259,-0.116594,0.233357,-2.969522,0.602499,1
1490,'2023/12/21 06:57:43:200',66,-0.214911,0.033902,-0.118735,0.231317,-2.966256,0.521231,1
1491,'2023/12/21 06:57:43:235',66,-0.204112,-0.000121,-0.123866,0.228282,-2.962582,0.455231,1
1492,'2023/12/21 06:57:43:267',66,-0.174932,-0.039964,-0.114521,0.224146,-2.954059,0.381412,1
1493,'2023/12/21 06:57:43:301',66,-0.153498,-0.099814,-0.105718,0.221695,-2.944837,0.319903,1
1494,'2023/12/21 06:57:43:334',66,-0.181242,-0.150886,-0.119521,0.220667,-2.929646,0.25166,1
1495,'2023/12/21 06:57:43:367',66,-0.141064,-0.164323,-0.124644,0.218562,-2.912589,0.19128,1
1496,'2023/12/21 06:57:43:401',66,-0.169527,-0.204765,-0.096381,0.213947,-2.898795,0.14608,1
1497,'2023/12/21 06:57:43:434',66,-0.172138,-0.202836,-0.053002,0.207744,-2.885254,0.102968,1
1498,'2023/12/21 06:57:43:467',66,-0.149755,-0.183525,-0.043875,0.203404,-2.867233,0.070055,1
1499,'2023/12/21 06:57:43:501',66,-0.118276,-0.163696,-0.000059,0.196405,-2.855798,0.050336,1
1500,'2023/12/21 06:57:43:534',66,-0.069604,-0.096374,0.090442,0.186629,-2.851582,0.034688,1
1501,'2023/12/21 06:57:43:567',66,-0.035156,-0.068345,0.079832,0.183926,-2.844719,0.021583,1
1502,'2023/12/21 06:57:43:601',66,-0.020205,-0.068176,0.005055,0.18576,-2.835707,0.011328,1
1503,'2023/12/21 06:57:43:634',66,-0.011633,-0.061938,0.009856,0.182466,-2.833023,0.003342,1
1504,'2023/12/21 06:57:43:666',66,-0.005803,-0.058642,0.069704,0.177968,-2.832534,-0.002414,1
1505,'2023/12/21 06:57:43:700',66,-0.018619,-0.067752,0.049929,0.177983,-2.830562,-0.007625,1
1506,'2023/12/21 06:57:43:734',66,-0.02341,-0.06479,0.005281,0.17952,-2.828093,-0.01223,1
1507,'2023/12/21 06:57:43:767',66,-0.023948,-0.05574,0.02361,0.179273,-2.828095,-0.014982,1
1508,'2023/12/21 06:57:43:801',66,-0.044994,-0.056834,0.018626,0.179712,-2.829378,-0.016454,1
1509,'2023/12/21 06:57:43:834',66,-0.010081,-0.03406,-0.028358,0.18273,-2.829232,-0.015771,1
1510,'2023/12/21 06:57:43:867',66,-0.012657,-0.032773,-0.033411,0.182177,-2.830338,-0.013997,1
1511,'2023/12/21 06:57:43:901',66,-0.032512,-0.05408,0.008169,0.180262,-2.833775,-0.011343,1
1512,'2023/12/21 06:57:43:933',66,-0.021993,-0.035214,-0.006316,0.181789,-2.832215,-0.009398,1
1513,'2023/12/21 06:57:43:968',66,-0.032235,-0.051503,-0.023173,0.183224,-2.829021,-0.006876,1
1514,'2023/12/21 06:57:44:001',66,-0.037845,-0.060627,-0.019761,0.183737,-2.826618,-0.003098,1
1515,'2023/12/21 06:57:44:035',66,-0.037876,-0.06995,-0.030805,0.182185,-2.826125,0.004919,1
1516,'2023/12/21 06:57:44:067',66,-0.002923,-0.101701,-0.012243,0.179753,-2.825639,0.014729,1
1517,'2023/12/21 06:57:44:100',66,-0.071402,-0.143165,0.004247,0.17739,-2.827651,0.024062,1
1518,'2023/12/21 06:57:44:134',66,-0.138454,-0.170069,-0.03065,0.174349,-2.836079,0.041524,1
1519,'2023/12/21 06:57:44:167',66,-0.152403,-0.210226,-0.02924,0.173284,-2.843538,0.068724,1
1520,'2023/12/21 06:57:44:201',66,-0.180156,-0.202365,-0.048867,0.171738,-2.852566,0.100707,1
1521,'2023/12/21 06:57:44:234',66,-0.200015,-0.166644,-0.027065,0.167373,-2.869607,0.14824,1
1522,'2023/12/21 06:57:44:267',66,-0.201668,-0.133426,-0.046616,0.16216,-2.890869,0.202482,1
